date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:47:21	4375/4375	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c2f4657a7a06ab6564bbe0a06a669134%22	https://demo.ayroui.com/templates/business-template/assets/images/logo.svg	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/images/logo.svg	(from https://demo.ayroui.com/templates/business-template/)
14:47:21	546123/546123	---M--	200	added ('OK')	image/jpeg	etag:%226999c2d9b996f364bf2384cf7b09738c%22	https://demo.ayroui.com/templates/business-template/assets/images/header/hero-image.jpg	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/images/header/hero-image.jpg	(from https://demo.ayroui.com/templates/business-template/)
14:47:22	157673/157673	---M--	200	added ('OK')	image/jpeg	etag:%228552ee2a586ef3dbe4501b9091dcf11f%22	https://demo.ayroui.com/templates/business-template/assets/images/about/about-img1.jpg	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/images/about/about-img1.jpg	(from https://demo.ayroui.com/templates/business-template/)
14:47:22	791527/791527	---M--	200	added ('OK')	image/png	etag:%227c5cc7080dc15ad1295fecfbf6f469d4%22	https://demo.ayroui.com/templates/business-template/assets/images/video/video-bg.png	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/images/video/video-bg.png	(from https://demo.ayroui.com/templates/business-template/)
14:47:22	90636/90636	---M--	200	added ('OK')	image/jpeg	etag:%220de86dea84840496e8a87a4155071d85%22	https://demo.ayroui.com/templates/business-template/assets/images/portfolio/pf1.jpg	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/images/portfolio/pf1.jpg	(from https://demo.ayroui.com/templates/business-template/)
14:47:22	104846/104846	---M--	200	added ('OK')	image/jpeg	etag:%223136d3e38d09177c25f5811a5a660be6%22	https://demo.ayroui.com/templates/business-template/assets/images/portfolio/pf2.jpg	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/images/portfolio/pf2.jpg	(from https://demo.ayroui.com/templates/business-template/)
14:47:22	91105/91105	---M--	200	added ('OK')	image/jpeg	etag:%2277fc13ac172e771b1661f85095f55d24%22	https://demo.ayroui.com/templates/business-template/assets/images/portfolio/pf3.jpg	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/images/portfolio/pf3.jpg	(from https://demo.ayroui.com/templates/business-template/)
14:47:23	110646/110646	---M--	200	added ('OK')	image/jpeg	etag:%22723a1764f6a519b74442211ea92f82a6%22	https://demo.ayroui.com/templates/business-template/assets/images/portfolio/pf4.jpg	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/images/portfolio/pf4.jpg	(from https://demo.ayroui.com/templates/business-template/)
14:47:23	110699/110699	---M--	200	added ('OK')	image/jpeg	etag:%22ad73bcf8e36351d3f632e7d6190973e3%22	https://demo.ayroui.com/templates/business-template/assets/images/portfolio/pf6.jpg	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/images/portfolio/pf6.jpg	(from https://demo.ayroui.com/templates/business-template/)
14:47:23	93498/93498	---M--	200	added ('OK')	image/jpeg	etag:%223d9115333c460f1301e34f1ca72fe900%22	https://demo.ayroui.com/templates/business-template/assets/images/portfolio/pf5.jpg	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/images/portfolio/pf5.jpg	(from https://demo.ayroui.com/templates/business-template/)
14:47:23	17421/17421	---M--	200	added ('OK')	image/jpeg	etag:%22844aea49146f81ba83b2422b57a9bbdb%22	https://demo.ayroui.com/templates/business-template/assets/images/team/team-1.jpg	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/images/team/team-1.jpg	(from https://demo.ayroui.com/templates/business-template/)
14:47:23	15766/15766	---M--	200	added ('OK')	image/jpeg	etag:%223400936155e60764c48da1152f7c2c1f%22	https://demo.ayroui.com/templates/business-template/assets/images/team/team-2.jpg	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/images/team/team-2.jpg	(from https://demo.ayroui.com/templates/business-template/)
14:47:24	14345/14345	---M--	200	added ('OK')	image/jpeg	etag:%2291045719755568af35eb4a74e8345122%22	https://demo.ayroui.com/templates/business-template/assets/images/team/team-3.jpg	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/images/team/team-3.jpg	(from https://demo.ayroui.com/templates/business-template/)
14:47:24	2347/2347	---M--	200	added ('OK')	image/jpeg	etag:%22766384fc25d90e77c663a37634efc631%22	https://demo.ayroui.com/templates/business-template/assets/images/testimonial/author-1.jpg	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/images/testimonial/author-1.jpg	(from https://demo.ayroui.com/templates/business-template/)
14:47:24	1745/1745	---M--	200	added ('OK')	image/jpeg	etag:%22dd914cebd1984de7b47bb67f2b588c69%22	https://demo.ayroui.com/templates/business-template/assets/images/testimonial/author-2.jpg	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/images/testimonial/author-2.jpg	(from https://demo.ayroui.com/templates/business-template/)
14:47:24	2005/2005	---M--	200	added ('OK')	image/jpeg	etag:%22de3c187ead34a61c5d33c94b12ff5ff1%22	https://demo.ayroui.com/templates/business-template/assets/images/testimonial/author-3.jpg	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/images/testimonial/author-3.jpg	(from https://demo.ayroui.com/templates/business-template/)
14:47:25	1834/1834	---M--	200	added ('OK')	image/jpeg	etag:%228200fdb407c99be337295a59b911c163%22	https://demo.ayroui.com/templates/business-template/assets/images/testimonial/author-4.jpg	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/images/testimonial/author-4.jpg	(from https://demo.ayroui.com/templates/business-template/)
14:47:25	2356/2356	---M--	200	added ('OK')	image/jpeg	etag:%223f35d33b8dd4442561f9bff9db1c7e61%22	https://demo.ayroui.com/templates/business-template/assets/images/testimonial/author-5.jpg	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/images/testimonial/author-5.jpg	(from https://demo.ayroui.com/templates/business-template/)
14:47:25	319484/319484	---M--	200	added ('OK')	image/jpeg	etag:%2256d90f5d47b191bba6f79b77632c695a%22	https://demo.ayroui.com/templates/business-template/assets/images/blog/1.jpg	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/images/blog/1.jpg	(from https://demo.ayroui.com/templates/business-template/)
14:47:25	45435/45435	---M--	200	added ('OK')	image/jpeg	etag:%220e0f8ec3c8b7cf676ddde0f5edf818cd%22	https://demo.ayroui.com/templates/business-template/assets/images/blog/b6.jpg	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/images/blog/b6.jpg	(from https://demo.ayroui.com/templates/business-template/)
14:47:26	350828/350828	---M--	200	added ('OK')	image/jpeg	etag:%22063d31cbebb081b260bbc017ea20a4d0%22	https://demo.ayroui.com/templates/business-template/assets/images/blog/2.jpg	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/images/blog/2.jpg	(from https://demo.ayroui.com/templates/business-template/)
14:47:26	273256/273256	---M--	200	added ('OK')	image/jpeg	etag:%22a3d76203778baf35e55cab92aa59add0%22	https://demo.ayroui.com/templates/business-template/assets/images/blog/3.jpg	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/images/blog/3.jpg	(from https://demo.ayroui.com/templates/business-template/)
14:47:26	14821/14821	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229cc5b9bfe6049b34017ce9f453db7a6c%22	https://demo.ayroui.com/templates/business-template/assets/images/client-logo/graygrids.svg	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/images/client-logo/graygrids.svg	(from https://demo.ayroui.com/templates/business-template/)
14:47:26	8214/8214	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d2ce09964f8de0d98ad7febf66464606%22	https://demo.ayroui.com/templates/business-template/assets/images/client-logo/uideck.svg	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/images/client-logo/uideck.svg	(from https://demo.ayroui.com/templates/business-template/)
14:47:26	1889/1889	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222ff0ded1a431c2ecadd2cfed889323a2%22	https://demo.ayroui.com/templates/business-template/assets/images/client-logo/ayroui.svg	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/images/client-logo/ayroui.svg	(from https://demo.ayroui.com/templates/business-template/)
14:47:26	7678/7678	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ae77b41dcea2e70cc6cec002aac00426%22	https://demo.ayroui.com/templates/business-template/assets/images/client-logo/lineicons.svg	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/images/client-logo/lineicons.svg	(from https://demo.ayroui.com/templates/business-template/)
14:47:27	11729/11729	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22799eab887e2d54fd8f572d3bcf1ea5dd%22	https://demo.ayroui.com/templates/business-template/assets/images/client-logo/tailwindtemplates.svg	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/images/client-logo/tailwindtemplates.svg	(from https://demo.ayroui.com/templates/business-template/)
14:47:27	16946/16946	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22658fe66662e4b1e509dadeb86656f06b%22	https://demo.ayroui.com/templates/business-template/assets/images/client-logo/ecomhtml.svg	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/images/client-logo/ecomhtml.svg	(from https://demo.ayroui.com/templates/business-template/)
14:47:27	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2015%20Nov%202024%2007:47:28%20GMT	https://demo.ayroui.com/templates/business-template/index.html	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/index-2.html	(from https://demo.ayroui.com/templates/business-template/)
14:47:27	5882/5882	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2284db25fa18cfac8bec93305c0b579cb3%22	https://demo.ayroui.com/templates/business-template/assets/images/ayroui.svg	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/images/ayroui.svg	(from https://demo.ayroui.com/templates/business-template/)
14:47:28	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22673379cd-4d7%22	https://demo.ayroui.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/Demo/demo.ayroui.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://demo.ayroui.com/templates/business-template/)
14:47:28	78748/78748	---MCZ	200	added ('OK')	application/javascript	etag:W/%229a1dbe53cac86068f40cd56559c65f87%22	https://demo.ayroui.com/templates/business-template/assets/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/js/bootstrap.bundle.min.js	(from https://demo.ayroui.com/templates/business-template/)
14:47:28	44902/44902	---MCZ	200	added ('OK')	application/javascript	etag:W/%22eaad0cf8d4a7d0d75f6d7f029d036187%22	https://demo.ayroui.com/templates/business-template/assets/js/glightbox.min.js	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/js/glightbox.min.js	(from https://demo.ayroui.com/templates/business-template/)
14:47:28	2027/2027	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a1c6fb7b8df9ff32a6d7a24ef9c392f8%22	https://demo.ayroui.com/templates/business-template/assets/js/main.js	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/js/main.js	(from https://demo.ayroui.com/templates/business-template/)
14:47:28	31966/31966	---MCZ	200	added ('OK')	application/javascript	etag:W/%2254bfbc9067745cbb0b84653f1a5324bc%22	https://demo.ayroui.com/templates/business-template/assets/js/tiny-slider.js	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/js/tiny-slider.js	(from https://demo.ayroui.com/templates/business-template/)
14:47:29	12332/12332	---MCZ	200	added ('OK')	application/javascript	etag:W/%22673379cd-302c%22	https://demo.ayroui.com/cdn-cgi/scripts/7d0fa10a/cloudflare-static/rocket-loader.min.js	C:/My%20Web%20Sites/Demo/demo.ayroui.com/cdn-cgi/scripts/7d0fa10a/cloudflare-static/rocket-loader.min.js	(from https://demo.ayroui.com/templates/business-template/)
14:47:30	139404/139404	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22852033fdd743798bae014944801989e0%22	https://demo.ayroui.com/templates/business-template/assets/fonts/LineIcons.eot	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/fonts/LineIcons.eot	(from https://demo.ayroui.com/templates/business-template/assets/css/lineicons.css)
14:47:30	62540/62540	---M--	200	added ('OK')	font/woff2	etag:%22a77879063d1da06e145cc7e13de21cc2%22	https://demo.ayroui.com/templates/business-template/assets/fonts/LineIcons.woff2	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/fonts/LineIcons.woff2	(from https://demo.ayroui.com/templates/business-template/assets/css/lineicons.css)
14:47:31	76428/76428	---MCZ	200	added ('OK')	application/font-woff	etag:W/%224ac3db3e4a3be69c73d7e979922c6ed2%22	https://demo.ayroui.com/templates/business-template/assets/fonts/LineIcons.woff	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/fonts/LineIcons.woff	(from https://demo.ayroui.com/templates/business-template/assets/css/lineicons.css)
14:47:32	139232/139232	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%22061c4d39849fd16424e477eead8bda7e%22	https://demo.ayroui.com/templates/business-template/assets/fonts/LineIcons.ttf	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/fonts/LineIcons.ttf	(from https://demo.ayroui.com/templates/business-template/assets/css/lineicons.css)
14:47:33	593511/593511	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a2fedd8db6060f31e8ba87e99911420%22	https://demo.ayroui.com/templates/business-template/assets/fonts/LineIcons.svg	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/fonts/LineIcons.svg	(from https://demo.ayroui.com/templates/business-template/assets/css/lineicons.css)
14:47:34	60621/60621	---M--	200	added ('OK')	image/png	etag:%22ecf70d2af3adf876e5af39e6c40a4b5d%22	https://demo.ayroui.com/templates/business-template/assets/images/call-action/overlay.png	C:/My%20Web%20Sites/Demo/demo.ayroui.com/templates/business-template/assets/images/call-action/overlay.png	(from https://demo.ayroui.com/templates/business-template/style.css)
